group,partno,matched partno,cue,target,expnorm,judgment,fsg,bsg,swow
matched,675,353,Before,between,3,1,322,,
matched,675,353,Before,ending,1,5,322,,
matched,675,353,Before,start,2,3,322,,
matched,675,353,Beginning,book,2,2,322,,
matched,675,353,Beginning,end,4,5,322,,
matched,675,353,Body,ears,2,3,322,,
matched,675,353,Break,break,4,3,322,,
matched,675,353,Car,automobile,3,5,322,,
matched,675,353,Car,drive,1,4,322,,
matched,675,353,Car,truck,5,5,322,,
matched,675,353,Car,van,2,4,322,,
matched,675,353,Car,vehicle,5,4,322,,
matched,675,353,Casual,dining,1,2,322,,
matched,675,353,Casual,formal,4,5,322,,
matched,675,353,Challenge,tenacity,1,3,322,,
matched,675,353,Challenge,trial,2,3,322,,
matched,675,353,Challenge,victory,3,4,322,,
matched,675,353,Chowder,clam,4,4,322,,
matched,675,353,Chowder,network,3,1,322,,
matched,675,353,Cinema,fun,1,5,322,,
matched,675,353,Cinema,movies,4,5,322,,
matched,675,353,Cinema,theatre,5,5,322,,
matched,675,353,Closed,door,4,3,322,,
matched,675,353,Closed,open,5,5,322,,
matched,675,353,Cloth,clothing,3,5,322,,
matched,675,353,Cloth,fabrics,1,4,322,,
matched,675,353,Cloth,fun,2,3,322,,
matched,675,353,Cloth,textiles,4,4,322,,
matched,675,353,Common,boring,1,2,322,,
matched,675,353,Common,ordinary,2,3,322,,
matched,675,353,Common,uncommon,5,5,322,,
matched,675,353,Computer,information,1,3,322,,
matched,675,353,Computer,mouse,2,4,322,,
matched,675,353,Dancer,ballet,3,4,322,,
matched,675,353,Dancer,excitement,1,5,322,,
matched,675,353,Dancer,fun,4,4,322,,
matched,675,353,Dancer,hip,3,3,322,,
matched,675,353,Difficult,easy,5,5,322,,
matched,675,353,Difficult,hard,5,5,322,,
matched,675,353,Difficult,intense,1,2,322,,
matched,675,353,Melody,book,2,1,322,,
matched,675,353,Melody,music,3,5,322,,
matched,675,353,Melody,song,5,5,322,,
matched,675,353,Organize,clean,3,1,322,,
matched,675,353,Pupil,eye,3,1,322,,
matched,675,353,Pupil,eyeball,2,2,322,,
matched,675,353,Pupil,student,5,5,322,,
exp,581,359,Assist,help,5,2,222,,
exp,581,359,Assist,offer,2,1,222,,
exp,581,359,Bashful,introvert,1,1,222,,
exp,581,359,Bashful,meek,2,3,222,,
exp,581,359,Bashful,timid,1,2,222,,
exp,581,359,Before,beginning,4,2,222,,
exp,581,359,Before,prior,1,1,222,,
exp,581,359,Beginning,new,4,4,222,,
exp,581,359,Body,parts,2,3,222,,
exp,581,359,Break,crunch,1,1,222,,
exp,581,359,Break,dance,4,2,222,,
exp,581,359,Car,drive,2,1,222,,
exp,581,359,Car,engine,3,1,222,,
exp,581,359,Car,parts,4,2,222,,
exp,581,359,Casual,comfortable,2,3,222,,
exp,581,359,Casual,formal,3,3,222,,
exp,581,359,Challenge,difficult,2,5,222,,
exp,581,359,Challenge,hard,4,4,222,,
exp,581,359,Chowder,hot,4,2,222,,
exp,581,359,Chowder,soup,5,3,222,,
exp,581,359,Cinema,film,4,4,222,,
exp,581,359,Cinema,movie,5,5,222,,
exp,581,359,Cinema,picture,2,5,222,,
exp,581,359,Cinema,popcorn,3,2,222,,
exp,581,359,Closed,business,2,3,222,,
exp,581,359,Closed,down,1,1,222,,
exp,581,359,Closed,open,4,5,222,,
exp,581,359,Closed,sealed,1,1,222,,
exp,581,359,Closed,shut,3,1,222,,
exp,581,359,Cloth,fabric,5,2,222,,
exp,581,359,Common,cold,1,1,222,,
exp,581,359,Common,knowledge,3,4,222,,
exp,581,359,Common,place,3,3,222,,
exp,581,359,Common,plain,2,3,222,,
exp,581,359,Common,sense,5,5,222,,
exp,581,359,Computer,internet,1,1,222,,
exp,581,359,Computer,monitor,5,2,222,,
exp,581,359,Computer,parts,2,2,222,,
exp,581,359,Dancer,lithe,3,2,222,,
exp,581,359,Dancer,twirl,1,2,222,,
exp,581,359,Difficult,hard,5,5,222,,
exp,581,359,Difficult,overcome,4,5,222,,
exp,581,359,Melody,lyrics,3,2,222,,
exp,581,359,Melody,sing,3,2,222,,
exp,581,359,Melody,song,5,3,222,,
exp,581,359,Organize,clean,4,4,222,,
exp,581,359,Organize,mom,3,3,222,,
exp,581,359,Organize,straighten,5,4,222,,
exp,581,359,Pupil,part,1,1,222,,
exp,581,359,Pupil,student,5,5,222,,
matched,681,359,Assist,help,5,1,322,,
matched,681,359,Assist,offer,2,1,322,,
matched,681,359,Bashful,introvert,1,1,322,,
matched,681,359,Bashful,meek,2,1,322,,
matched,681,359,Bashful,timid,1,1,322,,
matched,681,359,Before,beginning,4,1,322,,
matched,681,359,Before,prior,1,1,322,,
matched,681,359,Beginning,new,4,2,322,,
matched,681,359,Body,parts,2,4,322,,
matched,681,359,Break,crunch,1,1,322,,
matched,681,359,Break,dance,4,4,322,,
matched,681,359,Car,drive,2,2,322,,
matched,681,359,Car,engine,3,2,322,,
matched,681,359,Car,parts,4,1,322,,
matched,681,359,Casual,comfortable,2,1,322,,
matched,681,359,Casual,formal,3,4,322,,
matched,681,359,Challenge,difficult,2,4,322,,
matched,681,359,Challenge,hard,4,4,322,,
matched,681,359,Chowder,hot,4,1,322,,
matched,681,359,Chowder,soup,5,4,322,,
matched,681,359,Cinema,film,4,3,322,,
matched,681,359,Cinema,movie,5,3,322,,
matched,681,359,Cinema,picture,2,2,322,,
matched,681,359,Cinema,popcorn,3,1,322,,
matched,681,359,Closed,business,2,1,322,,
matched,681,359,Closed,down,1,2,322,,
matched,681,359,Closed,open,4,2,322,,
matched,681,359,Closed,sealed,1,2,322,,
matched,681,359,Closed,shut,3,4,322,,
matched,681,359,Cloth,fabric,5,4,322,,
matched,681,359,Common,cold,1,3,322,,
matched,681,359,Common,knowledge,3,3,322,,
matched,681,359,Common,place,3,2,322,,
matched,681,359,Common,plain,2,1,322,,
matched,681,359,Common,sense,5,4,322,,
matched,681,359,Computer,internet,1,2,322,,
matched,681,359,Computer,monitor,5,4,322,,
matched,681,359,Computer,parts,2,2,322,,
matched,681,359,Dancer,lithe,3,1,322,,
matched,681,359,Dancer,twirl,1,1,322,,
matched,681,359,Difficult,hard,5,4,322,,
matched,681,359,Difficult,overcome,4,1,322,,
matched,681,359,Melody,lyrics,3,1,322,,
matched,681,359,Melody,sing,3,1,322,,
matched,681,359,Melody,song,5,1,322,,
matched,681,359,Organize,clean,4,4,322,,
matched,681,359,Organize,mom,3,1,322,,
matched,681,359,Organize,straighten,5,2,322,,
matched,681,359,Pupil,part,1,1,322,,
matched,681,359,Pupil,student,5,2,322,,
exp,567,345,Assist,sports,2,2,222,,
exp,567,345,Assist,support,5,4,222,,
exp,567,345,Bashful,shy,5,3,222,,
exp,567,345,Before,prior,3,5,222,,
exp,567,345,Before,time,5,2,222,,
exp,567,345,Beginning,end,4,3,222,,
exp,567,345,Beginning,enter,3,1,222,,
exp,567,345,Beginning,first,4,5,222,,
exp,567,345,Beginning,start,5,5,222,,
exp,567,345,Body,arm,4,3,222,,
exp,567,345,Body,life,1,2,222,,
exp,567,345,Break,bend,1,1,222,,
exp,567,345,Break,crack,2,3,222,,
exp,567,345,Break,crush,2,3,222,,
exp,567,345,Break,shatter,2,2,222,,
exp,567,345,Break,snap,5,4,222,,
exp,567,345,Car,engine,1,2,222,,
exp,567,345,Car,truck,1,2,222,,
exp,567,345,Casual,relaxed,5,4,222,,
exp,567,345,Challenge,difficult,3,4,222,,
exp,567,345,Challenge,hard,5,4,222,,
exp,567,345,Challenge,obstacle,2,5,222,,
exp,567,345,Challenge,task,4,5,222,,
exp,567,345,Chowder,bowl,4,4,222,,
exp,567,345,Chowder,food,2,4,222,,
exp,567,345,Cinema,movie,4,5,222,,
exp,567,345,Cinema,ticket,3,4,222,,
exp,567,345,Cinema,tickets,1,5,222,,
exp,567,345,Closed,block,3,3,222,,
exp,567,345,Closed,blocked,2,4,222,,
exp,567,345,Closed,stop,4,3,222,,
exp,567,345,Cloth,clothes,4,2,222,,
exp,567,345,Cloth,dress,1,1,222,,
exp,567,345,Cloth,leather,3,4,222,,
exp,567,345,Common,ordinary,4,4,222,,
exp,567,345,Common,shared,5,5,222,,
exp,567,345,Dancer,thin,1,1,222,,
exp,567,345,Difficult,annoying,2,3,222,,
exp,567,345,Difficult,test,1,4,222,,
exp,567,345,Difficult,unwilling,3,2,222,,
exp,567,345,Melody,line,4,3,222,,
exp,567,345,Melody,music,3,4,222,,
exp,567,345,Organize,clean,5,5,222,,
exp,567,345,Organize,helpful,2,4,222,,
exp,567,345,Organize,neat,5,4,222,,
exp,567,345,Organize,system,1,1,222,,
exp,567,345,Pupil,color,3,2,222,,
exp,567,345,Pupil,eye,3,2,222,,
exp,567,345,Pupil,iris,2,2,222,,
exp,567,345,Pupil,light,1,1,222,,
matched,667,345,Assist,sports,2,4,322,,
matched,667,345,Assist,support,5,3,322,,
matched,667,345,Bashful,shy,5,4,322,,
matched,667,345,Before,prior,3,2,322,,
matched,667,345,Before,time,5,3,322,,
matched,667,345,Beginning,end,4,4,322,,
matched,667,345,Beginning,enter,3,4,322,,
matched,667,345,Beginning,first,4,4,322,,
matched,667,345,Beginning,start,5,4,322,,
matched,667,345,Body,arm,4,4,322,,
matched,667,345,Body,life,1,3,322,,
matched,667,345,Break,bend,1,2,322,,
matched,667,345,Break,crack,2,3,322,,
matched,667,345,Break,crush,2,2,322,,
matched,667,345,Break,shatter,2,2,322,,
matched,667,345,Break,snap,5,3,322,,
matched,667,345,Car,engine,1,1,322,,
matched,667,345,Car,truck,1,2,322,,
matched,667,345,Casual,relaxed,5,2,322,,
matched,667,345,Challenge,difficult,3,3,322,,
matched,667,345,Challenge,hard,5,4,322,,
matched,667,345,Challenge,obstacle,2,4,322,,
matched,667,345,Challenge,task,4,4,322,,
matched,667,345,Chowder,bowl,4,4,322,,
matched,667,345,Chowder,food,2,4,322,,
matched,667,345,Cinema,movie,4,4,322,,
matched,667,345,Cinema,ticket,3,3,322,,
matched,667,345,Cinema,tickets,1,3,322,,
matched,667,345,Closed,block,3,2,322,,
matched,667,345,Closed,blocked,2,2,322,,
matched,667,345,Closed,stop,4,2,322,,
matched,667,345,Cloth,clothes,4,4,322,,
matched,667,345,Cloth,dress,1,2,322,,
matched,667,345,Cloth,leather,3,2,322,,
matched,667,345,Common,ordinary,4,2,322,,
matched,667,345,Common,shared,5,2,322,,
matched,667,345,Dancer,thin,1,3,322,,
matched,667,345,Difficult,annoying,2,4,322,,
matched,667,345,Difficult,test,1,4,322,,
matched,667,345,Difficult,unwilling,3,2,322,,
matched,667,345,Melody,line,4,2,322,,
matched,667,345,Melody,music,3,4,322,,
matched,667,345,Organize,clean,5,3,322,,
matched,667,345,Organize,helpful,2,4,322,,
matched,667,345,Organize,neat,5,3,322,,
matched,667,345,Organize,system,1,2,322,,
matched,667,345,Pupil,color,3,4,322,,
matched,667,345,Pupil,eye,3,4,322,,
matched,667,345,Pupil,iris,2,1,322,,
matched,667,345,Pupil,light,1,4,322,,
exp,599,377,assist,aid,4,3,222,,
exp,599,377,assist,care,2,3,222,,
exp,599,377,bashful,awkward,1,4,222,,
exp,599,377,bashful,nervous,4,3,222,,
exp,599,377,bashful,sheepish,3,4,222,,
exp,599,377,bashful,timid,2,2,222,,
exp,599,377,before,after,1,1,222,,
exp,599,377,beginning,introduction,1,2,222,,
exp,599,377,beginning,opening,4,2,222,,
exp,599,377,beginning,start,5,4,222,,
exp,599,377,body,brain,4,3,222,,
exp,599,377,body,heart,2,2,222,,
exp,599,377,body,mind,2,2,222,,
exp,599,377,body,organs,1,1,222,,
exp,599,377,break,crack,3,4,222,,
exp,599,377,break,smash,4,3,222,,
exp,599,377,break,snap,5,3,222,,
exp,599,377,car,supercar,4,4,222,,
exp,599,377,casual,apathy,1,1,222,,
exp,599,377,casual,clothes,3,4,222,,
exp,599,377,challenge,contest,3,3,222,,
exp,599,377,challenge,difficult,1,3,222,,
exp,599,377,chowder,bisque,2,5,222,,
exp,599,377,chowder,clam,5,4,222,,
exp,599,377,chowder,soup,4,4,222,,
exp,599,377,chowder,water,1,1,222,,
exp,599,377,cinema,popcorn,3,5,222,,
exp,599,377,closed,door,4,3,222,,
exp,599,377,closed,finished,2,2,222,,
exp,599,377,closed,shut,5,4,222,,
exp,599,377,cloth,fabric,4,4,222,,
exp,599,377,cloth,nylon,1,1,222,,
exp,599,377,common,everyday,4,4,222,,
exp,599,377,computer,drive,2,2,222,,
exp,599,377,computer,memory,3,3,222,,
exp,599,377,computer,processor,4,3,222,,
exp,599,377,dancer,ballet,5,3,222,,
exp,599,377,dancer,flamenco,3,3,222,,
exp,599,377,dancer,pole,2,2,222,,
exp,599,377,difficult,challenge,3,5,222,,
exp,599,377,difficult,easy,2,1,222,,
exp,599,377,melody,harmony,5,5,222,,
exp,599,377,melody,instrument,1,2,222,,
exp,599,377,melody,music,4,2,222,,
exp,599,377,melody,piano,2,2,222,,
exp,599,377,melody,rhapsody,3,4,222,,
exp,599,377,organize,plan,3,4,222,,
exp,599,377,organize,setup,1,2,222,,
exp,599,377,organize,sort,4,4,222,,
exp,599,377,pupil,uniform,4,5,222,,
matched,699,377,assist,aid,4,3,322,,
matched,699,377,assist,care,2,4,322,,
matched,699,377,bashful,awkward,1,4,322,,
matched,699,377,bashful,nervous,4,4,322,,
matched,699,377,bashful,sheepish,3,4,322,,
matched,699,377,bashful,timid,2,4,322,,
matched,699,377,before,after,1,3,322,,
matched,699,377,beginning,introduction,1,4,322,,
matched,699,377,beginning,opening,4,3,322,,
matched,699,377,beginning,start,5,5,322,,
matched,699,377,body,brain,4,4,322,,
matched,699,377,body,heart,2,3,322,,
matched,699,377,body,mind,2,3,322,,
matched,699,377,body,organs,1,5,322,,
matched,699,377,break,crack,3,4,322,,
matched,699,377,break,smash,4,5,322,,
matched,699,377,break,snap,5,3,322,,
matched,699,377,car,supercar,4,2,322,,
matched,699,377,casual,apathy,1,3,322,,
matched,699,377,casual,clothes,3,4,322,,
matched,699,377,challenge,contest,3,5,322,,
matched,699,377,challenge,difficult,1,3,322,,
matched,699,377,chowder,bisque,2,2,322,,
matched,699,377,chowder,clam,5,4,322,,
matched,699,377,chowder,soup,4,3,322,,
matched,699,377,chowder,water,1,2,322,,
matched,699,377,cinema,popcorn,3,4,322,,
matched,699,377,closed,door,4,4,322,,
matched,699,377,closed,finished,2,4,322,,
matched,699,377,closed,shut,5,4,322,,
matched,699,377,cloth,fabric,4,4,322,,
matched,699,377,cloth,nylon,1,2,322,,
matched,699,377,common,everyday,4,4,322,,
matched,699,377,computer,drive,2,4,322,,
matched,699,377,computer,memory,3,3,322,,
matched,699,377,computer,processor,4,3,322,,
matched,699,377,dancer,ballet,5,5,322,,
matched,699,377,dancer,flamenco,3,2,322,,
matched,699,377,dancer,pole,2,3,322,,
matched,699,377,difficult,challenge,3,2,322,,
matched,699,377,difficult,easy,2,3,322,,
matched,699,377,melody,harmony,5,3,322,,
matched,699,377,melody,instrument,1,4,322,,
matched,699,377,melody,music,4,3,322,,
matched,699,377,melody,piano,2,4,322,,
matched,699,377,melody,rhapsody,3,4,322,,
matched,699,377,organize,plan,3,5,322,,
matched,699,377,organize,setup,1,4,322,,
matched,699,377,organize,sort,4,4,322,,
matched,699,377,pupil,uniform,4,2,322,,
exp,569,347,assist,elderly,3,1,222,,
exp,569,347,assist,goal,2,3,222,,
exp,569,347,assist,help,5,5,222,,
exp,569,347,assist,nice,1,1,222,,
exp,569,347,bashful,blushing,1,3,222,,
exp,569,347,bashful,compliment,1,1,222,,
exp,569,347,bashful,nervous,5,3,222,,
exp,569,347,bashful,outgoing,2,1,222,,
exp,569,347,bashful,shy,5,4,222,,
exp,569,347,before,ahead,1,1,222,,
exp,569,347,before,pretense,3,1,222,,
exp,569,347,beginning,journey,3,3,222,,
exp,569,347,beginning,start,4,4,222,,
exp,569,347,body,strength,4,3,222,,
exp,569,347,break,bones,4,2,222,,
exp,569,347,break,fracture,1,2,222,,
exp,569,347,break,hurt,3,1,222,,
exp,569,347,car,fast,1,1,222,,
exp,569,347,car,transportation,4,5,222,,
exp,569,347,casual,easygoing,1,2,222,,
exp,569,347,casual,laid,3,1,222,,
exp,569,347,casual,relaxed,5,3,222,,
exp,569,347,challenge,skillset,1,1,222,,
exp,569,347,chowder,clams,2,5,222,,
exp,569,347,chowder,food,1,2,222,,
exp,569,347,chowder,soup,3,5,222,,
exp,569,347,chowder,thick,4,3,222,,
exp,569,347,cinema,fun,1,1,222,,
exp,569,347,cinema,popcorn,5,5,222,,
exp,569,347,cinema,sticky,3,2,222,,
exp,569,347,closed,business,2,2,222,,
exp,569,347,closed,open,4,2,222,,
exp,569,347,closed,over,1,2,222,,
exp,569,347,closed,window,3,5,222,,
exp,569,347,cloth,soft,2,3,222,,
exp,569,347,common,basic,2,2,222,,
exp,569,347,common,easy,3,3,222,,
exp,569,347,common,rarity,1,1,222,,
exp,569,347,computer,harddrive,2,2,222,,
exp,569,347,computer,internet,4,4,222,,
exp,569,347,computer,memory,4,3,222,,
exp,569,347,dancer,flexible,2,5,222,,
exp,569,347,dancer,legs,5,4,222,,
exp,569,347,difficult,challenging,3,4,222,,
exp,569,347,difficult,hard,4,5,222,,
exp,569,347,difficult,work,2,3,222,,
exp,569,347,melody,music,4,5,222,,
exp,569,347,melody,song,2,5,222,,
exp,569,347,pupil,color,4,2,222,,
exp,569,347,pupil,eyes,4,5,222,,
matched,669,347,assist,elderly,3,1,322,,
matched,669,347,assist,goal,2,1,322,,
matched,669,347,assist,help,5,3,322,,
matched,669,347,assist,nice,1,1,322,,
matched,669,347,bashful,blushing,1,2,322,,
matched,669,347,bashful,compliment,1,1,322,,
matched,669,347,bashful,nervous,5,1,322,,
matched,669,347,bashful,outgoing,2,2,322,,
matched,669,347,bashful,shy,5,5,322,,
matched,669,347,before,ahead,1,1,322,,
matched,669,347,before,pretense,3,1,322,,
matched,669,347,beginning,journey,3,1,322,,
matched,669,347,beginning,start,4,3,322,,
matched,669,347,body,strength,4,1,322,,
matched,669,347,break,bones,4,1,322,,
matched,669,347,break,fracture,1,2,322,,
matched,669,347,break,hurt,3,1,322,,
matched,669,347,car,fast,1,2,322,,
matched,669,347,car,transportation,4,1,322,,
matched,669,347,casual,easygoing,1,2,322,,
matched,669,347,casual,laid,3,1,322,,
matched,669,347,casual,relaxed,5,1,322,,
matched,669,347,challenge,skillset,1,1,322,,
matched,669,347,chowder,clams,2,1,322,,
matched,669,347,chowder,food,1,1,322,,
matched,669,347,chowder,soup,3,2,322,,
matched,669,347,chowder,thick,4,1,322,,
matched,669,347,cinema,fun,1,1,322,,
matched,669,347,cinema,popcorn,5,2,322,,
matched,669,347,cinema,sticky,3,1,322,,
matched,669,347,closed,business,2,1,322,,
matched,669,347,closed,open,4,5,322,,
matched,669,347,closed,over,1,1,322,,
matched,669,347,closed,window,3,1,322,,
matched,669,347,cloth,soft,2,3,322,,
matched,669,347,common,basic,2,1,322,,
matched,669,347,common,easy,3,1,322,,
matched,669,347,common,rarity,1,1,322,,
matched,669,347,computer,harddrive,2,2,322,,
matched,669,347,computer,internet,4,2,322,,
matched,669,347,computer,memory,4,1,322,,
matched,669,347,dancer,flexible,2,2,322,,
matched,669,347,dancer,legs,5,2,322,,
matched,669,347,difficult,challenging,3,2,322,,
matched,669,347,difficult,hard,4,3,322,,
matched,669,347,difficult,work,2,1,322,,
matched,669,347,melody,music,4,2,322,,
matched,669,347,melody,song,2,4,322,,
matched,669,347,pupil,color,4,1,322,,
matched,669,347,pupil,eyes,4,2,322,,
exp,560,338,Assist,aid,2,3,222,,
exp,560,338,Assist,help,5,3,222,,
exp,560,338,Assist,walker,3,3,222,,
exp,560,338,Bashful,shy,5,4,222,,
exp,560,338,Bashful,timid,3,3,222,,
exp,560,338,Before,after,5,5,222,,
exp,560,338,Before,post,2,2,222,,
exp,560,338,Beginning,class,1,1,222,,
exp,560,338,Beginning,start,4,4,222,,
exp,560,338,Beginning,story,3,3,222,,
exp,560,338,Body,organs,2,3,222,,
exp,560,338,Body,people,1,2,222,,
exp,560,338,Body,skin,5,5,222,,
exp,560,338,Break,tear,2,4,222,,
exp,560,338,Car,roads,1,2,222,,
exp,560,338,Casual,business,5,5,222,,
exp,560,338,Casual,comfortable,4,3,222,,
exp,560,338,Casual,shorts,3,2,222,,
exp,560,338,Challenge,game,1,2,222,,
exp,560,338,Challenge,hard,3,5,222,,
exp,560,338,Chowder,eating,1,3,222,,
exp,560,338,Chowder,food,3,2,222,,
exp,560,338,Chowder,hot,2,2,222,,
exp,560,338,Chowder,soup,4,4,222,,
exp,560,338,Cinema,movie,4,4,222,,
exp,560,338,Cinema,popcorn,4,3,222,,
exp,560,338,Closed,door,5,5,222,,
exp,560,338,Closed,exit,4,1,222,,
exp,560,338,Cloth,clothes,2,4,222,,
exp,560,338,Cloth,fabric,1,3,222,,
exp,560,338,Cloth,shirt,3,3,222,,
exp,560,338,Cloth,textile,4,4,222,,
exp,560,338,Common,people,1,4,222,,
exp,560,338,Computer,Facebook,5,5,222,,
exp,560,338,Computer,screen,3,4,222,,
exp,560,338,Dancer,fun,3,1,222,,
exp,560,338,Dancer,music,2,3,222,,
exp,560,338,Difficult,hard,4,4,222,,
exp,560,338,Difficult,math,2,2,222,,
exp,560,338,Difficult,puzzle,3,4,222,,
exp,560,338,Melody,lyrics,2,4,222,,
exp,560,338,Melody,music,1,3,222,,
exp,560,338,Melody,song,5,4,222,,
exp,560,338,Organize,homework,1,2,222,,
exp,560,338,Organize,neat,5,4,222,,
exp,560,338,Organize,tidy,4,4,222,,
exp,560,338,Pupil,eye,4,4,222,,
exp,560,338,Pupil,learn,2,4,222,,
exp,560,338,Pupil,seeing,1,2,222,,
exp,560,338,Pupil,student,5,5,222,,
matched,660,338,Assist,aid,2,4,322,,
matched,660,338,Assist,help,5,5,322,,
matched,660,338,Assist,walker,3,1,322,,
matched,660,338,Bashful,shy,5,5,322,,
matched,660,338,Bashful,timid,3,4,322,,
matched,660,338,Before,after,5,4,322,,
matched,660,338,Before,post,2,3,322,,
matched,660,338,Beginning,class,1,3,322,,
matched,660,338,Beginning,start,4,5,322,,
matched,660,338,Beginning,story,3,1,322,,
matched,660,338,Body,organs,2,2,322,,
matched,660,338,Body,people,1,1,322,,
matched,660,338,Body,skin,5,2,322,,
matched,660,338,Break,tear,2,4,322,,
matched,660,338,Car,roads,1,3,322,,
matched,660,338,Casual,business,5,3,322,,
matched,660,338,Casual,comfortable,4,3,322,,
matched,660,338,Casual,shorts,3,2,322,,
matched,660,338,Challenge,game,1,3,322,,
matched,660,338,Challenge,hard,3,2,322,,
matched,660,338,Chowder,eating,1,3,322,,
matched,660,338,Chowder,food,3,3,322,,
matched,660,338,Chowder,hot,2,2,322,,
matched,660,338,Chowder,soup,4,4,322,,
matched,660,338,Cinema,movie,4,4,322,,
matched,660,338,Cinema,popcorn,4,2,322,,
matched,660,338,Closed,door,5,2,322,,
matched,660,338,Closed,exit,4,3,322,,
matched,660,338,Cloth,clothes,2,3,322,,
matched,660,338,Cloth,fabric,1,2,322,,
matched,660,338,Cloth,shirt,3,5,322,,
matched,660,338,Cloth,textile,4,3,322,,
matched,660,338,Common,people,1,1,322,,
matched,660,338,Computer,Facebook,5,4,322,,
matched,660,338,Computer,screen,3,3,322,,
matched,660,338,Dancer,fun,3,2,322,,
matched,660,338,Dancer,music,2,4,322,,
matched,660,338,Difficult,hard,4,5,322,,
matched,660,338,Difficult,math,2,4,322,,
matched,660,338,Difficult,puzzle,3,2,322,,
matched,660,338,Melody,lyrics,2,4,322,,
matched,660,338,Melody,music,1,4,322,,
matched,660,338,Melody,song,5,5,322,,
matched,660,338,Organize,homework,1,2,322,,
matched,660,338,Organize,neat,5,1,322,,
matched,660,338,Organize,tidy,4,1,322,,
matched,660,338,Pupil,eye,4,1,322,,
matched,660,338,Pupil,learn,2,2,322,,
matched,660,338,Pupil,seeing,1,1,322,,
matched,660,338,Pupil,student,5,5,322,,
