"group","partno","matched.partno","cue","target","expnorm","judgment","fsg","bsg","swow"
"matched",672,350,"casual","fancy",100,80,NA,NA,NA
"matched",672,350,"casual","relaxed",40,40,6.8,0,6.06060606060606
"matched",672,350,"casual","simple",20,60,NA,NA,NA
"matched",672,350,"challenge","difficult",40,100,2.7,0,6.41509433962264
"matched",672,350,"challenge","engage",20,40,NA,NA,NA
"matched",672,350,"challenge","task",80,20,4.1,0,3.39622641509434
"matched",672,350,"chowder","soup",80,80,12.9,1.2,19.0283400809717
"matched",672,350,"chowder","thick",80,20,NA,NA,0.809716599190283
"matched",672,350,"cinema","movies",40,80,NA,NA,5.65371024734982
"matched",672,350,"cinema","theater",60,80,5.3,2,10.2473498233216
"matched",672,350,"closed","open",100,80,67.8,0,13.7809187279152
"matched",672,350,"cloth","clothing",40,60,NA,NA,2.10526315789474
"matched",672,350,"cloth","material",100,60,20.6,15,3.15789473684211
"matched",672,350,"cloth","type",80,40,NA,NA,NA
"matched",672,350,"common","often",60,80,NA,NA,0.341296928327645
"matched",672,350,"common","throughout",20,40,NA,NA,NA
"matched",672,350,"computer","advanced",60,40,NA,NA,NA
"matched",672,350,"computer","machine",40,40,4.1,8.8,2.09059233449477
"matched",672,350,"computer","specifically",20,20,NA,NA,NA
"matched",672,350,"dancer","person",100,40,NA,NA,NA
"matched",672,350,"difficult","complete",40,20,NA,NA,NA
"matched",672,350,"difficult","hard",80,100,59.4,0,30.1418439716312
"matched",672,350,"melody","part",80,60,NA,NA,NA
"matched",672,350,"melody","song",80,40,41.4,2,22.9452054794521
"matched",672,350,"melody","voice",20,60,NA,NA,NA
"matched",672,350,"organize","better",20,20,NA,NA,NA
"matched",672,350,"organize","clean",80,40,9,0,2.8169014084507
"matched",672,350,"organize","keep",60,60,NA,NA,NA
"matched",672,350,"pupil","learns",40,40,NA,NA,NA
"matched",672,350,"pupil","person",80,60,NA,NA,0.342465753424658
"matched",672,350,"pupil","student",80,60,68.3,5.1,24.6575342465753
"matched",672,350,"pupil","who",60,20,NA,NA,NA
"exp",594,372,"assist","help",100,100,84.2,1.6,30.6859205776173
"exp",594,372,"assist","tutor",20,80,NA,NA,NA
"exp",594,372,"bashful","blush",60,100,1.3,0,3.16901408450704
"exp",594,372,"bashful","shy",100,100,73,7.6,29.9295774647887
"exp",594,372,"before","previous",60,100,1.3,NA,3.6231884057971
"exp",594,372,"before","prior",80,100,NA,NA,4.71014492753623
"exp",594,372,"before","yesterday",100,100,1.3,0,1.08695652173913
"exp",594,372,"beginning","first",40,100,1.4,0,4.31654676258993
"exp",594,372,"beginning","puppy",20,20,NA,NA,NA
"exp",594,372,"beginning","start",100,100,15.8,0,25.5395683453237
"exp",594,372,"body","brain",20,80,NA,NA,NA
"exp",594,372,"body","eyes",100,100,NA,NA,0.338983050847458
"exp",594,372,"body","legs",60,100,NA,NA,0.677966101694915
"exp",594,372,"break","drop",20,80,1.1,8,0.340136054421769
"exp",594,372,"break","rest",40,100,NA,NA,5.10204081632653
"exp",594,372,"car","aston",60,60,NA,NA,NA
"exp",594,372,"car","gas",20,80,3.9,37.8,1.02739726027397
"exp",594,372,"casual","t-shirt",80,100,NA,NA,0.336700336700337
"exp",594,372,"challenge","biology",40,100,NA,NA,NA
"exp",594,372,"challenge","math",80,100,NA,NA,0.754716981132075
"exp",594,372,"chowder","chunky",100,100,NA,NA,NA
"exp",594,372,"chowder","creamy",40,100,NA,NA,1.61943319838057
"exp",594,372,"chowder","fishy",60,100,NA,NA,NA
"exp",594,372,"chowder","gross",80,100,NA,NA,0.404858299595142
"exp",594,372,"cinema","film",20,100,3.3,1.4,11.3074204946996
"exp",594,372,"cinema","movie",100,100,79.3,2.5,18.3745583038869
"exp",594,372,"cinema","popcorn",40,80,NA,NA,9.18727915194346
"exp",594,372,"closed","boxed",60,100,NA,NA,NA
"exp",594,372,"closed","shut",80,100,2.6,0,14.1342756183746
"exp",594,372,"cloth","cuddly",40,100,NA,NA,NA
"exp",594,372,"cloth","smooth",20,100,NA,NA,0.350877192982456
"exp",594,372,"cloth","warm",60,100,NA,NA,0.350877192982456
"exp",594,372,"common","boring",80,100,NA,NA,0.341296928327645
"exp",594,372,"common","everyday",20,80,4.1,0,1.70648464163823
"exp",594,372,"common","plain",100,100,NA,NA,2.04778156996587
"exp",594,372,"computer","facebook",100,100,NA,NA,NA
"exp",594,372,"computer","google",80,100,NA,NA,NA
"exp",594,372,"dancer","ballet",60,100,25.5,7.6,17.4657534246575
"exp",594,372,"dancer","graceful",100,80,2,7.3,4.10958904109589
"exp",594,372,"difficult","challenge",60,80,NA,NA,2.4822695035461
"exp",594,372,"difficult","failing",20,80,NA,NA,NA
"exp",594,372,"difficult","work",40,100,NA,NA,2.83687943262411
"exp",594,372,"melody","musical",80,100,NA,NA,0.684931506849315
"exp",594,372,"melody","notes",40,80,NA,NA,2.3972602739726
"exp",594,372,"organize","calander",40,80,NA,NA,NA
"exp",594,372,"organize","list",60,100,NA,NA,0.704225352112676
"exp",594,372,"organize","separate",20,80,1.4,0,0.352112676056338
"exp",594,372,"organize","sort",80,100,NA,NA,3.16901408450704
"exp",594,372,"pupil","reactive",40,80,NA,NA,NA
"exp",594,372,"pupil","student",80,80,68.3,5.1,24.6575342465753
"matched",694,372,"assist","help",100,100,84.2,1.6,30.6859205776173
"matched",694,372,"assist","tutor",20,40,NA,NA,NA
"matched",694,372,"bashful","blush",60,80,1.3,0,3.16901408450704
"matched",694,372,"bashful","shy",100,100,73,7.6,29.9295774647887
"matched",694,372,"before","previous",60,100,1.3,NA,3.6231884057971
"matched",694,372,"before","prior",80,100,NA,NA,4.71014492753623
"matched",694,372,"before","yesterday",100,20,1.3,0,1.08695652173913
"matched",694,372,"beginning","first",40,100,1.4,0,4.31654676258993
"matched",694,372,"beginning","puppy",20,20,NA,NA,NA
"matched",694,372,"beginning","start",100,100,15.8,0,25.5395683453237
"matched",694,372,"body","brain",20,100,NA,NA,NA
"matched",694,372,"body","eyes",100,80,NA,NA,0.338983050847458
"matched",694,372,"body","legs",60,100,NA,NA,0.677966101694915
"matched",694,372,"break","drop",20,80,1.1,8,0.340136054421769
"matched",694,372,"break","rest",40,100,NA,NA,5.10204081632653
"matched",694,372,"car","aston",60,20,NA,NA,NA
"matched",694,372,"car","gas",20,100,3.9,37.8,1.02739726027397
"matched",694,372,"casual","t-shirt",80,80,NA,NA,0.336700336700337
"matched",694,372,"challenge","biology",40,20,NA,NA,NA
"matched",694,372,"challenge","math",80,40,NA,NA,0.754716981132075
"matched",694,372,"chowder","chunky",100,20,NA,NA,NA
"matched",694,372,"chowder","creamy",40,20,NA,NA,1.61943319838057
"matched",694,372,"chowder","fishy",60,20,NA,NA,NA
"matched",694,372,"chowder","gross",80,40,NA,NA,0.404858299595142
"matched",694,372,"cinema","film",20,100,3.3,1.4,11.3074204946996
"matched",694,372,"cinema","movie",100,100,79.3,2.5,18.3745583038869
"matched",694,372,"cinema","popcorn",40,100,NA,NA,9.18727915194346
"matched",694,372,"closed","boxed",60,40,NA,NA,NA
"matched",694,372,"closed","shut",80,100,2.6,0,14.1342756183746
"matched",694,372,"cloth","cuddly",40,20,NA,NA,NA
"matched",694,372,"cloth","smooth",20,20,NA,NA,0.350877192982456
"matched",694,372,"cloth","warm",60,40,NA,NA,0.350877192982456
"matched",694,372,"common","boring",80,40,NA,NA,0.341296928327645
"matched",694,372,"common","everyday",20,80,4.1,0,1.70648464163823
"matched",694,372,"common","plain",100,80,NA,NA,2.04778156996587
"matched",694,372,"computer","facebook",100,100,NA,NA,NA
"matched",694,372,"computer","google",80,100,NA,NA,NA
"matched",694,372,"dancer","ballet",60,100,25.5,7.6,17.4657534246575
"matched",694,372,"dancer","graceful",100,100,2,7.3,4.10958904109589
"matched",694,372,"difficult","challenge",60,100,NA,NA,2.4822695035461
"matched",694,372,"difficult","failing",20,40,NA,NA,NA
"matched",694,372,"difficult","work",40,100,NA,NA,2.83687943262411
"matched",694,372,"melody","musical",80,80,NA,NA,0.684931506849315
"matched",694,372,"melody","notes",40,60,NA,NA,2.3972602739726
"matched",694,372,"organize","calander",40,60,NA,NA,NA
"matched",694,372,"organize","list",60,100,NA,NA,0.704225352112676
"matched",694,372,"organize","separate",20,40,1.4,0,0.352112676056338
"matched",694,372,"organize","sort",80,80,NA,NA,3.16901408450704
"matched",694,372,"pupil","reactive",40,20,NA,NA,NA
"matched",694,372,"pupil","student",80,40,68.3,5.1,24.6575342465753
"exp",604,382,"assist","help",100,100,84.2,1.6,30.6859205776173
"exp",604,382,"assist","volunteer",40,20,NA,NA,NA
"exp",604,382,"bashful","cute",40,20,NA,NA,0.704225352112676
"exp",604,382,"bashful","fun",20,20,NA,NA,NA
"exp",604,382,"before","after",100,100,85.9,57.1,23.1884057971014
"exp",604,382,"before","beginning",60,100,NA,NA,1.44927536231884
"exp",604,382,"before","history",20,20,NA,NA,NA
"exp",604,382,"before","time",40,60,NA,NA,2.89855072463768
"exp",604,382,"beginning","finish",60,60,NA,NA,0.719424460431655
"exp",604,382,"beginning","start",100,100,15.8,0,25.5395683453237
"exp",604,382,"body","fat",60,60,4.7,0,1.01694915254237
"exp",604,382,"body","part",20,20,2,0,0.677966101694915
"exp",604,382,"body","ugly",40,20,NA,NA,NA
"exp",604,382,"break","time",20,80,NA,NA,1.70068027210884
"exp",604,382,"car","fast",80,60,1.7,2.4,0.342465753424658
"exp",604,382,"casual","chill",60,80,NA,NA,NA
"exp",604,382,"casual","relaxed",80,100,6.8,0,6.06060606060606
"exp",604,382,"challenge","hard",80,100,8.2,0,7.92452830188679
"exp",604,382,"challenge","mad",40,60,NA,NA,NA
"exp",604,382,"challenge","work",20,40,NA,NA,0.754716981132075
"exp",604,382,"cinema","film",60,100,3.3,1.4,11.3074204946996
"exp",604,382,"cinema","movie",100,100,79.3,2.5,18.3745583038869
"exp",604,382,"closed","enter",20,100,NA,NA,NA
"exp",604,382,"closed","open",100,100,67.8,0,13.7809187279152
"exp",604,382,"closed","shut",80,80,2.6,0,14.1342756183746
"exp",604,382,"cloth","clothes",80,100,18.2,0,9.47368421052632
"exp",604,382,"cloth","cotton",80,60,3,0,5.96491228070175
"exp",604,382,"cloth","wear",60,20,2.4,1.4,1.40350877192982
"exp",604,382,"cloth","wool",100,60,NA,NA,1.05263157894737
"exp",604,382,"common","average",20,100,2.1,1.3,2.04778156996587
"exp",604,382,"common","normal",100,100,4.8,0,3.41296928327645
"exp",604,382,"common","same",60,40,3.4,0,0.68259385665529
"exp",604,382,"common","usual",40,100,4.1,9.6,4.43686006825939
"exp",604,382,"computer","fast",20,40,1.4,0,0.348432055749129
"exp",604,382,"computer","screen",80,100,2.7,0,3.83275261324042
"exp",604,382,"computer","technology",40,60,3.4,23.4,2.78745644599303
"exp",604,382,"dancer","cool",60,60,NA,NA,NA
"exp",604,382,"dancer","flexible",40,100,NA,NA,0.684931506849315
"exp",604,382,"dancer","pretty",100,100,1.3,0,0.342465753424658
"exp",604,382,"difficult","angry",60,80,NA,NA,NA
"exp",604,382,"difficult","hard",100,100,59.4,0,30.1418439716312
"exp",604,382,"difficult","stress",20,100,NA,NA,NA
"exp",604,382,"melody","notes",60,60,NA,NA,2.3972602739726
"exp",604,382,"melody","song",100,100,41.4,2,22.9452054794521
"exp",604,382,"organize","clean",100,100,9,0,2.8169014084507
"exp",604,382,"organize","fix",40,60,1.4,0,NA
"exp",604,382,"organize","schedule",80,100,NA,NA,0.352112676056338
"exp",604,382,"pupil","big",40,100,NA,NA,NA
"exp",604,382,"pupil","eye",100,100,16.7,1.6,20.8904109589041
"exp",604,382,"pupil","iris",20,80,NA,NA,3.76712328767123
"matched",704,382,"assist","help",100,80,84.2,1.6,30.6859205776173
"matched",704,382,"assist","volunteer",40,20,NA,NA,NA
"matched",704,382,"bashful","cute",40,20,NA,NA,0.704225352112676
"matched",704,382,"bashful","fun",20,20,NA,NA,NA
"matched",704,382,"before","after",100,80,85.9,57.1,23.1884057971014
"matched",704,382,"before","beginning",60,80,NA,NA,1.44927536231884
"matched",704,382,"before","history",20,20,NA,NA,NA
"matched",704,382,"before","time",40,20,NA,NA,2.89855072463768
"matched",704,382,"beginning","finish",60,80,NA,NA,0.719424460431655
"matched",704,382,"beginning","start",100,80,15.8,0,25.5395683453237
"matched",704,382,"body","fat",60,20,4.7,0,1.01694915254237
"matched",704,382,"body","part",20,20,2,0,0.677966101694915
"matched",704,382,"body","ugly",40,20,NA,NA,NA
"matched",704,382,"break","time",20,40,NA,NA,1.70068027210884
"matched",704,382,"car","fast",80,60,1.7,2.4,0.342465753424658
"matched",704,382,"casual","chill",60,40,NA,NA,NA
"matched",704,382,"casual","relaxed",80,40,6.8,0,6.06060606060606
"matched",704,382,"challenge","hard",80,100,8.2,0,7.92452830188679
"matched",704,382,"challenge","mad",40,20,NA,NA,NA
"matched",704,382,"challenge","work",20,20,NA,NA,0.754716981132075
"matched",704,382,"cinema","film",60,80,3.3,1.4,11.3074204946996
"matched",704,382,"cinema","movie",100,80,79.3,2.5,18.3745583038869
"matched",704,382,"closed","enter",20,100,NA,NA,NA
"matched",704,382,"closed","open",100,60,67.8,0,13.7809187279152
"matched",704,382,"closed","shut",80,80,2.6,0,14.1342756183746
"matched",704,382,"cloth","clothes",80,40,18.2,0,9.47368421052632
"matched",704,382,"cloth","cotton",80,60,3,0,5.96491228070175
"matched",704,382,"cloth","wear",60,60,2.4,1.4,1.40350877192982
"matched",704,382,"cloth","wool",100,20,NA,NA,1.05263157894737
"matched",704,382,"common","average",20,20,2.1,1.3,2.04778156996587
"matched",704,382,"common","normal",100,40,4.8,0,3.41296928327645
"matched",704,382,"common","same",60,40,3.4,0,0.68259385665529
"matched",704,382,"common","usual",40,20,4.1,9.6,4.43686006825939
"matched",704,382,"computer","fast",20,20,1.4,0,0.348432055749129
"matched",704,382,"computer","screen",80,40,2.7,0,3.83275261324042
"matched",704,382,"computer","technology",40,80,3.4,23.4,2.78745644599303
"matched",704,382,"dancer","cool",60,20,NA,NA,NA
"matched",704,382,"dancer","flexible",40,40,NA,NA,0.684931506849315
"matched",704,382,"dancer","pretty",100,20,1.3,0,0.342465753424658
"matched",704,382,"difficult","angry",60,40,NA,NA,NA
"matched",704,382,"difficult","hard",100,100,59.4,0,30.1418439716312
"matched",704,382,"difficult","stress",20,60,NA,NA,NA
"matched",704,382,"melody","notes",60,20,NA,NA,2.3972602739726
"matched",704,382,"melody","song",100,20,41.4,2,22.9452054794521
"matched",704,382,"organize","clean",100,80,9,0,2.8169014084507
"matched",704,382,"organize","fix",40,20,1.4,0,NA
"matched",704,382,"organize","schedule",80,60,NA,NA,0.352112676056338
"matched",704,382,"pupil","big",40,20,NA,NA,NA
"matched",704,382,"pupil","eye",100,80,16.7,1.6,20.8904109589041
"matched",704,382,"pupil","iris",20,60,NA,NA,3.76712328767123
"exp",587,365,"assist","help",80,100,84.2,1.6,30.6859205776173
"exp",587,365,"assist","problem",40,60,NA,NA,0.36101083032491
"exp",587,365,"bashful","ashamed",20,20,NA,NA,1.05633802816901
"exp",587,365,"bashful","embarrassed",80,40,NA,NA,4.22535211267606
"exp",587,365,"before","after",100,100,85.9,57.1,23.1884057971014
"exp",587,365,"before","beginning",20,60,NA,NA,1.44927536231884
"exp",587,365,"before","start",60,80,NA,NA,0.36231884057971
"exp",587,365,"beginning","end",80,100,74.7,0,18.705035971223
"exp",587,365,"beginning","open",60,60,NA,NA,NA
"exp",587,365,"beginning","primary",20,20,NA,NA,NA
"exp",587,365,"body","limbs",100,80,NA,NA,NA
"exp",587,365,"body","parts",60,60,NA,NA,1.69491525423729
"exp",587,365,"body","skinny",20,40,1.4,0,NA
"exp",587,365,"body","water",40,40,NA,NA,2.03389830508475
"exp",587,365,"break","free",80,40,NA,NA,0.340136054421769
"exp",587,365,"break","holiday",20,40,NA,NA,0.340136054421769
"exp",587,365,"break","recess",100,60,NA,NA,1.02040816326531
"exp",587,365,"car","automobile",100,80,NA,NA,4.10958904109589
"exp",587,365,"car","bus",40,40,2.2,25.2,0.684931506849315
"exp",587,365,"car","vehicle",80,80,NA,NA,5.13698630136986
"exp",587,365,"casual","jeans",20,20,6.1,2.7,3.36700336700337
"exp",587,365,"challenge","dare",100,60,2.7,6.4,1.13207547169811
"exp",587,365,"challenge","difficult",80,80,2.7,0,6.41509433962264
"exp",587,365,"chowder","clam",40,20,75.5,4.2,19.8380566801619
"exp",587,365,"chowder","clams",20,20,NA,NA,2.83400809716599
"exp",587,365,"chowder","soup",100,100,12.9,1.2,19.0283400809717
"exp",587,365,"chowder","warm",60,40,NA,NA,0.404858299595142
"exp",587,365,"closed","open",100,100,67.8,0,13.7809187279152
"exp",587,365,"cloth","cotton",40,60,3,0,5.96491228070175
"exp",587,365,"cloth","shirt",60,40,1.8,0,2.80701754385965
"exp",587,365,"cloth","towel",80,60,1.8,6.8,2.10526315789474
"exp",587,365,"common","everyday",60,60,4.1,0,1.70648464163823
"exp",587,365,"common","unoriginal",80,40,NA,NA,NA
"exp",587,365,"computer","apple",60,60,1.4,2,1.04529616724739
"exp",587,365,"computer","laptop",60,100,NA,NA,4.52961672473868
"exp",587,365,"computer","mac",40,60,NA,NA,NA
"exp",587,365,"computer","microsoft",40,60,NA,NA,NA
"exp",587,365,"dancer","ballet",40,60,25.5,7.6,17.4657534246575
"exp",587,365,"dancer","movement",80,60,NA,NA,1.71232876712329
"exp",587,365,"difficult","challenge",40,80,NA,NA,2.4822695035461
"exp",587,365,"difficult","challenging",60,80,NA,NA,4.25531914893617
"exp",587,365,"difficult","hard",100,100,59.4,0,30.1418439716312
"exp",587,365,"difficult","problem",20,100,NA,NA,1.06382978723404
"exp",587,365,"melody","movement",40,60,NA,NA,0.342465753424658
"exp",587,365,"melody","music",80,100,24.3,2,17.1232876712329
"exp",587,365,"melody","notes",20,40,NA,NA,2.3972602739726
"exp",587,365,"organize","arrange",60,80,1.4,NA,5.98591549295775
"exp",587,365,"organize","tidy",100,100,2.1,0,4.22535211267606
"exp",587,365,"pupil","iris",20,100,NA,NA,3.76712328767123
"exp",587,365,"pupil","teacher",100,80,8.7,0,5.82191780821918
"matched",687,365,"assist","help",80,100,84.2,1.6,30.6859205776173
"matched",687,365,"assist","problem",40,40,NA,NA,0.36101083032491
"matched",687,365,"bashful","ashamed",20,40,NA,NA,1.05633802816901
"matched",687,365,"bashful","embarrassed",80,100,NA,NA,4.22535211267606
"matched",687,365,"before","after",100,80,85.9,57.1,23.1884057971014
"matched",687,365,"before","beginning",20,40,NA,NA,1.44927536231884
"matched",687,365,"before","start",60,40,NA,NA,0.36231884057971
"matched",687,365,"beginning","end",80,80,74.7,0,18.705035971223
"matched",687,365,"beginning","open",60,60,NA,NA,NA
"matched",687,365,"beginning","primary",20,80,NA,NA,NA
"matched",687,365,"body","limbs",100,20,NA,NA,NA
"matched",687,365,"body","parts",60,80,NA,NA,1.69491525423729
"matched",687,365,"body","skinny",20,60,1.4,0,NA
"matched",687,365,"body","water",40,20,NA,NA,2.03389830508475
"matched",687,365,"break","free",80,40,NA,NA,0.340136054421769
"matched",687,365,"break","holiday",20,40,NA,NA,0.340136054421769
"matched",687,365,"break","recess",100,60,NA,NA,1.02040816326531
"matched",687,365,"car","automobile",100,60,NA,NA,4.10958904109589
"matched",687,365,"car","bus",40,60,2.2,25.2,0.684931506849315
"matched",687,365,"car","vehicle",80,80,NA,NA,5.13698630136986
"matched",687,365,"casual","jeans",20,20,6.1,2.7,3.36700336700337
"matched",687,365,"challenge","dare",100,40,2.7,6.4,1.13207547169811
"matched",687,365,"challenge","difficult",80,60,2.7,0,6.41509433962264
"matched",687,365,"chowder","clam",40,80,75.5,4.2,19.8380566801619
"matched",687,365,"chowder","clams",20,80,NA,NA,2.83400809716599
"matched",687,365,"chowder","soup",100,80,12.9,1.2,19.0283400809717
"matched",687,365,"chowder","warm",60,20,NA,NA,0.404858299595142
"matched",687,365,"closed","open",100,80,67.8,0,13.7809187279152
"matched",687,365,"cloth","cotton",40,60,3,0,5.96491228070175
"matched",687,365,"cloth","shirt",60,80,1.8,0,2.80701754385965
"matched",687,365,"cloth","towel",80,20,1.8,6.8,2.10526315789474
"matched",687,365,"common","everyday",60,100,4.1,0,1.70648464163823
